id,date,commodity,unit,min,max,avg
374,2026-01-04,तितो करेला,के.जी.,90.0,110.0,102.0
375,2026-01-04,तोफु,के.जी.,130.0,150.0,140.0
376,2026-01-04,तोरीको साग,के.जी.,40.0,50.0,45.0
377,2026-01-04,नासपाती(चाइनिज),केजी,200.0,230.0,215.0
378,2026-01-04,निबुवा,के.जी.,60.0,70.0,65.0
379,2026-01-04,परवर(तराई),केजी,145.0,160.0,152.5
380,2026-01-04,पार्सले,के.जी.,600.0,700.0,650.0
381,2026-01-04,पालूगो साग,के.जी.,60.0,80.0,70.0
382,2026-01-04,पिंडालू,के.जी.,70.0,90.0,80.0
383,2026-01-04,पुदीना,के.जी.,200.0,300.0,250.0
384,2026-01-04,प्याज सुकेको (भारतीय),के.जी.,50.0,52.0,51.0
385,2026-01-04,प्याज हरियो,के.जी.,40.0,50.0,45.0
386,2026-01-04,फर्सी पाकेको,के.जी.,30.0,40.0,36.25
387,2026-01-04,फर्सी हरियो(लाम्चो),के.जी.,40.0,50.0,45.0
388,2026-01-04,बकूला,के.जी.,80.0,90.0,85.0
389,2026-01-04,बन्दा(नरिवल),केजी,25.0,35.0,31.67
390,2026-01-04,बन्दा(लोकल),के.जी.,35.0,45.0,40.0
391,2026-01-04,बरेला,के.जी.,50.0,70.0,60.0
392,2026-01-04,ब्रोकाउली,के.जी.,90.0,120.0,105.0
393,2026-01-04,भन्टा डल्लो,के.जी.,60.0,70.0,65.0
394,2026-01-04,भन्टा लाम्चो,के.जी.,50.0,60.0,55.0
395,2026-01-04,भिण्डी,के.जी.,90.0,110.0,100.0
396,2026-01-04,भुई कटहर,प्रति गोटा,145.0,155.0,150.0
397,2026-01-04,भेडे खु्र्सानी,के.जी.,120.0,130.0,125.0
398,2026-01-04,मकै बोडी,केजी,50.0,60.0,55.0
399,2026-01-04,मटरकोशा,के.जी.,80.0,100.0,92.5
400,2026-01-04,माछा सुकेको,के.जी.,800.0,1000.0,900.0
401,2026-01-04,मूला रातो,के.जी.,30.0,40.0,36.25
402,2026-01-04,मूला सेतो(लोकल),के.जी.,15.0,25.0,21.25
403,2026-01-04,मेथीको साग,के.जी.,60.0,80.0,70.0
404,2026-01-04,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
405,2026-01-04,मेवा(भारतीय),केजी,90.0,110.0,100.0
406,2026-01-04,मौसम,के.जी.,90.0,120.0,103.33
407,2026-01-04,राजा च्याउ,के.जी.,280.0,300.0,290.0
408,2026-01-04,रातो बन्दा,के.जी.,200.0,220.0,210.0
409,2026-01-04,रायो साग,के.जी.,20.0,40.0,30.0
410,2026-01-04,रुख टमाटर,केजी,200.0,240.0,222.5
411,2026-01-04,लप्सी,के.जी.,75.0,85.0,80.0
412,2026-01-04,लसुन सुकेको चाइनिज,के.जी.,360.0,400.0,377.5
413,2026-01-04,लसुन सुकेको नेपाली,के.जी.,195.0,240.0,216.25
414,2026-01-04,लसुन हरियो,के.जी.,70.0,90.0,80.0
415,2026-01-04,सखरखण्ड,के.जी.,60.0,80.0,70.0
416,2026-01-04,सलगम,के.जी.,80.0,90.0,85.0
417,2026-01-04,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
418,2026-01-04,सुन्तला(नेपाली),के.जी.,90.0,140.0,115.0
419,2026-01-04,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
420,2026-01-04,सेलरी,के.जी.,250.0,300.0,275.0
421,2026-01-04,सौफको साग,के.जी.,60.0,80.0,70.0
422,2026-01-04,स्कूस,के.जी.,25.0,30.0,27.5
423,2026-01-04,स्ट्रबेरी भुईऐसेलु,के.जी.,450.0,500.0,475.0
424,2026-01-04,स्थानीय काउली(ज्यापु),केजी,70.0,80.0,75.0
425,2026-01-04,स्याउ(झोले),के.जी.,220.0,280.0,250.0
426,2026-01-04,स्याउ(फूजी),के जी,280.0,350.0,315.0
427,2026-01-04,हरियो धनिया,के.जी.,80.0,110.0,97.5
428,2026-01-04,हरियो फर्सी(डल्लो),केजी,40.0,50.0,45.0
429,2026-01-05,अंगुर(हरियो),के.जी.,200.0,220.0,210.0
430,2026-01-05,अदुवा,के.जी.,60.0,80.0,70.0
431,2026-01-05,अनार,के.जी.,300.0,350.0,325.0
432,2026-01-05,अमला,के.जी,70.0,80.0,75.0
433,2026-01-05,आभोकाडो,के.जी,250.0,350.0,300.0
434,2026-01-05,आलु रातो(भारतीय),के जी,25.0,27.0,26.0
435,2026-01-05,आलु रातो(लाम्चो),के.जी.,27.0,31.0,29.3
436,2026-01-05,इमली,के.जी.,170.0,180.0,175.0
437,2026-01-05,काउली तराई,के.जी.,40.0,50.0,45.0
438,2026-01-05,काउली स्थानिय,के.जी.,60.0,70.0,64.17
439,2026-01-05,काक्रो(लोकल),के.जी.,100.0,120.0,107.5
440,2026-01-05,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
441,2026-01-05,कागती,के.जी.,80.0,90.0,85.0
442,2026-01-05,किवि,केजी,300.0,400.0,350.0
443,2026-01-05,कुरीलो,के.जी.,2200.0,2400.0,2300.0
444,2026-01-05,केरा(नेपाली),दर्जन,150.0,200.0,175.0
445,2026-01-05,खुर्सानी हरियो(अकबरे),के जी,350.0,400.0,383.33
446,2026-01-05,खुर्सानी हरियो(बुलेट),के जी,100.0,120.0,110.0
447,2026-01-05,खुर्सानी हरियो(माछे),के जी,100.0,120.0,110.0
448,2026-01-05,खुर्सानी हरियो(लाम्चो),के जी,80.0,100.0,90.0
449,2026-01-05,खु्र्सानी सुकेको,के.जी.,350.0,450.0,400.0
450,2026-01-05,गाजर(तराई),केजी,50.0,65.0,57.5
451,2026-01-05,गाजर(लोकल),के.जी.,60.0,70.0,65.0
452,2026-01-05,गान्टे मूला,के.जी.,70.0,80.0,75.0
453,2026-01-05,गुन्दुक,के.जी.,350.0,400.0,375.0
454,2026-01-05,गोलभेडा ठूलो(नेपाली),के.जी.,100.0,120.0,110.0
455,2026-01-05,गोलभेडा ठूलो(भारतीय),केजी,110.0,130.0,120.0
456,2026-01-05,गोलभेडा सानो(टनेल),के जी,110.0,130.0,122.5
457,2026-01-05,गोलभेडा सानो(तराई),के जी,105.0,115.0,110.0
458,2026-01-05,गोलभेडा सानो(लोकल),के.जी.,90.0,110.0,96.0
459,2026-01-05,ग्याठ कोबी,के.जी.,70.0,85.0,77.5
460,2026-01-05,घिउ सिमी(राजमा),केजी,100.0,120.0,115.0
461,2026-01-05,घिउ सिमी(लोकल),के.जी.,120.0,140.0,126.67
462,2026-01-05,घिउ सिमी(हाइब्रीड),केजी,100.0,120.0,106.67
463,2026-01-05,घिरौला,के.जी.,100.0,120.0,107.5
464,2026-01-05,चमसूरको साग,के.जी.,60.0,80.0,70.0
465,2026-01-05,चुकुन्दर,के.जी.,70.0,80.0,75.0
466,2026-01-05,च्याउ(कन्य),के.जी.,100.0,140.0,124.0
467,2026-01-05,च्याउ(डल्ले),के जी,390.0,430.0,406.67
468,2026-01-05,छ्यापी सुकेको,के.जी.,180.0,200.0,190.0
469,2026-01-05,छ्यापी हरियो,के.जी.,130.0,160.0,145.0
470,2026-01-05,जिरीको साग,के.जी.,120.0,150.0,135.0
471,2026-01-05,जुनार,के.जी.,100.0,120.0,110.0
472,2026-01-05,टाटे सिमी,के.जी.,80.0,90.0,84.0
473,2026-01-05,तरबुजा(हरियो),के.जी.,90.0,100.0,95.0
474,2026-01-05,तरुल,के.जी.,60.0,70.0,65.0
475,2026-01-05,ताजा माछा(छडी),के जी,230.0,250.0,240.0
476,2026-01-05,ताजा माछा(बचुवा),के जी,260.0,280.0,270.0
477,2026-01-05,ताजा माछा(रहु),के जी,320.0,340.0,330.0
478,2026-01-05,तामा,के.जी.,110.0,120.0,115.0
479,2026-01-05,तितो करेला,के.जी.,100.0,110.0,105.0
480,2026-01-05,तोफु,के.जी.,130.0,150.0,140.0
481,2026-01-05,तोरीको साग,के.जी.,40.0,50.0,45.0
482,2026-01-05,नासपाती(चाइनिज),केजी,200.0,230.0,215.0
483,2026-01-05,निबुवा,के.जी.,60.0,70.0,65.0
484,2026-01-05,पार्सले,के.जी.,600.0,700.0,650.0
485,2026-01-05,पालूगो साग,के.जी.,60.0,80.0,70.0
486,2026-01-05,पिंडालू,के.जी.,70.0,90.0,80.0
487,2026-01-05,पुदीना,के.जी.,200.0,300.0,250.0
488,2026-01-05,प्याज सुकेको (भारतीय),के.जी.,50.0,52.0,51.0
489,2026-01-05,प्याज हरियो,के.जी.,40.0,50.0,45.0
490,2026-01-05,फर्सी पाकेको,के.जी.,30.0,40.0,35.0
491,2026-01-05,फर्सी हरियो(लाम्चो),के.जी.,40.0,50.0,45.0
492,2026-01-05,बकूला,के.जी.,90.0,110.0,98.75
493,2026-01-05,बन्दा(नरिवल),केजी,27.0,37.0,31.89
494,2026-01-05,बन्दा(लोकल),के.जी.,37.0,50.0,43.5
495,2026-01-05,बरेला,के.जी.,50.0,70.0,60.0
496,2026-01-05,ब्रोकाउली,के.जी.,90.0,120.0,105.0
497,2026-01-05,भन्टा डल्लो,के.जी.,60.0,70.0,65.0
498,2026-01-05,भन्टा लाम्चो,के.जी.,50.0,60.0,55.0
499,2026-01-05,भिण्डी,के.जी.,90.0,100.0,95.0
500,2026-01-05,भुई कटहर,प्रति गोटा,145.0,155.0,150.0
501,2026-01-05,भेडे खु्र्सानी,के.जी.,120.0,130.0,125.0
502,2026-01-05,मकै बोडी,केजी,50.0,60.0,55.0
503,2026-01-05,मटरकोशा,के.जी.,80.0,100.0,90.0
504,2026-01-05,माछा सुकेको,के.जी.,800.0,1000.0,900.0
505,2026-01-05,मूला रातो,के.जी.,30.0,40.0,35.0
506,2026-01-05,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
507,2026-01-05,मेथीको साग,के.जी.,60.0,80.0,70.0
508,2026-01-05,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
509,2026-01-05,मेवा(भारतीय),केजी,90.0,110.0,100.0
510,2026-01-05,मौसम,के.जी.,90.0,120.0,105.0
511,2026-01-05,राजा च्याउ,के.जी.,280.0,300.0,290.0
512,2026-01-05,रातो बन्दा,के.जी.,200.0,220.0,210.0
513,2026-01-05,रायो साग,के.जी.,20.0,40.0,30.0
514,2026-01-05,रुख टमाटर,केजी,200.0,240.0,220.0
515,2026-01-05,लप्सी,के.जी.,75.0,85.0,80.0
516,2026-01-05,लसुन सुकेको चाइनिज,के.जी.,360.0,400.0,377.5
517,2026-01-05,लसुन सुकेको नेपाली,के.जी.,195.0,240.0,216.25
518,2026-01-05,लसुन हरियो,के.जी.,70.0,100.0,82.5
519,2026-01-05,लौका,के.जी.,50.0,70.0,60.0
520,2026-01-05,सखरखण्ड,के.जी.,60.0,80.0,70.0
521,2026-01-05,सलगम,के.जी.,80.0,90.0,85.0
522,2026-01-05,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
523,2026-01-05,सुन्तला(नेपाली),के.जी.,90.0,140.0,115.0
524,2026-01-05,सेतो मूला(हाइब्रीड),केजी,20.0,25.0,22.0
525,2026-01-05,सेलरी,के.जी.,250.0,300.0,275.0
526,2026-01-05,सौफको साग,के.जी.,60.0,80.0,70.0
527,2026-01-05,स्कूस,के.जी.,25.0,30.0,27.5
528,2026-01-05,स्ट्रबेरी भुईऐसेलु,के.जी.,450.0,500.0,475.0
529,2026-01-05,स्थानीय काउली(ज्यापु),केजी,70.0,80.0,75.0
530,2026-01-05,स्याउ(झोले),के.जी.,220.0,280.0,250.0
531,2026-01-05,स्याउ(फूजी),के जी,280.0,350.0,315.0
532,2026-01-05,हरियो धनिया,के.जी.,70.0,100.0,90.0
533,2026-01-05,हरियो फर्सी(डल्लो),केजी,35.0,50.0,42.5
534,2026-01-06,अंगुर(हरियो),के.जी.,200.0,220.0,210.0
535,2026-01-06,अदुवा,के.जी.,60.0,80.0,70.0
536,2026-01-06,अनार,के.जी.,300.0,350.0,325.0
537,2026-01-06,अमला,के.जी,70.0,80.0,75.0
538,2026-01-06,आभोकाडो,के.जी,250.0,350.0,300.0
539,2026-01-06,आलु रातो(भारतीय),के जी,25.0,27.0,26.0
540,2026-01-06,आलु रातो(लाम्चो),के.जी.,27.0,32.0,29.75
541,2026-01-06,इमली,के.जी.,170.0,180.0,175.0
542,2026-01-06,काउली तराई,के.जी.,50.0,55.0,52.5
543,2026-01-06,काउली स्थानिय,के.जी.,60.0,70.0,65.0
544,2026-01-06,काक्रो(लोकल),के.जी.,100.0,120.0,107.5
545,2026-01-06,काक्रो(हाइब्रीड),के जी,50.0,60.0,53.33
546,2026-01-06,कागती,के.जी.,80.0,90.0,85.0
547,2026-01-06,किवि,केजी,275.0,300.0,287.5
548,2026-01-06,केरा(नेपाली),दर्जन,150.0,200.0,175.0
549,2026-01-06,खुर्सानी हरियो(अकबरे),के जी,350.0,400.0,375.0
550,2026-01-06,खुर्सानी हरियो(बुलेट),के जी,100.0,120.0,110.0
551,2026-01-06,खुर्सानी हरियो(माछे),के जी,90.0,110.0,100.0
552,2026-01-06,खुर्सानी हरियो(लाम्चो),के जी,80.0,100.0,90.0
553,2026-01-06,खु्र्सानी सुकेको,के.जी.,350.0,450.0,400.0
554,2026-01-06,गाजर(तराई),केजी,48.0,60.0,52.67
555,2026-01-06,गाजर(लोकल),के.जी.,60.0,70.0,65.0
556,2026-01-06,गान्टे मूला,के.जी.,70.0,80.0,75.0
557,2026-01-06,गुन्दुक,के.जी.,350.0,400.0,375.0
558,2026-01-06,गोलभेडा ठूलो(नेपाली),के.जी.,100.0,120.0,110.0
559,2026-01-06,गोलभेडा ठूलो(भारतीय),केजी,110.0,130.0,120.0
560,2026-01-06,गोलभेडा सानो(टनेल),के जी,115.0,130.0,122.5
561,2026-01-06,गोलभेडा सानो(तराई),के जी,105.0,120.0,110.83
562,2026-01-06,गोलभेडा सानो(भारतीय),के जी,100.0,115.0,106.67
563,2026-01-06,गोलभेडा सानो(लोकल),के.जी.,90.0,110.0,96.67
564,2026-01-06,ग्याठ कोबी,के.जी.,70.0,85.0,77.5
565,2026-01-06,घिउ सिमी(राजमा),केजी,100.0,120.0,106.67
566,2026-01-06,घिउ सिमी(लोकल),के.जी.,120.0,140.0,130.0
567,2026-01-06,घिउ सिमी(हाइब्रीड),केजी,100.0,120.0,110.0
568,2026-01-06,घिरौला,के.जी.,100.0,120.0,110.0
569,2026-01-06,चमसूरको साग,के.जी.,60.0,80.0,70.0
570,2026-01-06,चुकुन्दर,के.जी.,70.0,80.0,75.0
571,2026-01-06,च्याउ(कन्य),के.जी.,120.0,140.0,132.0
572,2026-01-06,च्याउ(डल्ले),के जी,350.0,400.0,375.0
573,2026-01-06,छ्यापी सुकेको,के.जी.,180.0,200.0,190.0
574,2026-01-06,छ्यापी हरियो,के.जी.,130.0,160.0,145.0
575,2026-01-06,जिरीको साग,के.जी.,120.0,150.0,135.0
